"","id","ar_typ_","county_1","region","ALAND","AWATER"
"2382","Clatsop-Fringe","Fringe","Clatsop","North Coast",9245287925,1890452492
"2383","Clatsop-Outer","Outer","Clatsop","North Coast",9245287925,1890452492
"2384","Clatsop-Outer","Outer","Clatsop","North Coast",9245287925,1890452492
"2385","Lake-Outer","Outer","Lake","Southeast",88327640728,1422765901
"2386","Umatilla-Outer","Outer","Umatilla","Northeast",76231954730,338603126
"2387","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2388","Tillamook-Outer","Outer","Tillamook","North Coast",9245287925,1890452492
"2389","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2390","Clatsop-Inner","Inner","Clatsop","North Coast",9245287925,1890452492
"2391","Clatsop-Center","Center","Clatsop","North Coast",9245287925,1890452492
"2392","Coos-Fringe","Fringe","Coos","Southwest",32846296458,1783626345
"2393","Clatsop-Inner","Inner","Clatsop","North Coast",9245287925,1890452492
"2394","Clatsop-Fringe","Fringe","Clatsop","North Coast",9245287925,1890452492
"2395","Clatsop-Outer","Outer","Clatsop","North Coast",9245287925,1890452492
"2396","Clatsop-Center","Center","Clatsop","North Coast",9245287925,1890452492
"2397","Lincoln-Fringe","Fringe","Lincoln","North Coast",9245287925,1890452492
"2398","Lincoln-Fringe","Fringe","Lincoln","North Coast",9245287925,1890452492
"2399","Washington-Inner","Inner","Washington","Portland Metro",7837455373,126207074
"2400","Lincoln-Fringe","Fringe","Lincoln","North Coast",9245287925,1890452492
"2401","Lincoln-Fringe","Fringe","Lincoln","North Coast",9245287925,1890452492
"2402","Lincoln-Outer","Outer","Lincoln","North Coast",9245287925,1890452492
"2403","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2404","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2405","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2406","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2407","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2408","Curry-Outer","Outer","Curry","Southwest",32846296458,1783626345
"2409","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2410","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2411","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2412","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2413","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2414","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2415","Yamhill-Center","Center","Yamhill","Willamette Valley",26303551596,535237434
"2416","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2417","Lincoln-Center","Center","Lincoln","North Coast",9245287925,1890452492
"2418","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2419","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2420","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2421","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2422","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2423","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2424","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2425","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2426","Harney-Fringe","Fringe","Harney","Southeast",88327640728,1422765901
"2427","Harney-Outer","Outer","Harney","Southeast",88327640728,1422765901
"2428","Harney-Fringe","Fringe","Harney","Southeast",88327640728,1422765901
"2429","Harney-Outer","Outer","Harney","Southeast",88327640728,1422765901
"2430","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2431","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2432","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2433","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2434","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2435","Lincoln-Center","Center","Lincoln","North Coast",9245287925,1890452492
"2436","Lincoln-Outer","Outer","Lincoln","North Coast",9245287925,1890452492
"2437","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2438","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2439","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2440","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2441","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2442","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2443","Baker-Fringe","Fringe","Baker","Northeast",76231954730,338603126
"2444","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"2445","Lake-Outer","Outer","Lake","Southeast",88327640728,1422765901
"2446","Lake-Outer","Outer","Lake","Southeast",88327640728,1422765901
"2447","Lake-Inner","Inner","Lake","Southeast",88327640728,1422765901
"2448","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2449","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2450","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2451","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2452","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"2453","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"2454","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"2455","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"2456","Tillamook-Outer","Outer","Tillamook","North Coast",9245287925,1890452492
"2457","Tillamook-Outer","Outer","Tillamook","North Coast",9245287925,1890452492
"2458","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2459","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2460","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2461","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2462","Lane-Outer","Outer","Lane","Willamette Valley",26303551596,535237434
"2463","Lane-Inner","Inner","Lane","Willamette Valley",26303551596,535237434
"2464","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"2465","Lane-Outer","Outer","Lane","Willamette Valley",26303551596,535237434
"2466","Lane-Inner","Inner","Lane","Willamette Valley",26303551596,535237434
"2467","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"2468","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"2469","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"2470","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"2471","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"2472","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2473","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"2474","Lane-Outer","Outer","Lane","Willamette Valley",26303551596,535237434
"2475","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"2476","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"2477","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"2478","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2479","Marion-Inner","Inner","Marion","Willamette Valley",26303551596,535237434
"2480","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"2481","Josephine-Inner","Inner","Josephine","Southwest",32846296458,1783626345
"2482","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"2483","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"2484","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"2485","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"2486","Umatilla-Inner","Inner","Umatilla","Northeast",76231954730,338603126
"2487","Umatilla-Fringe","Fringe","Umatilla","Northeast",76231954730,338603126
"2488","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"2489","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"2490","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2491","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2492","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2493","Multnomah-Inner","Inner","Multnomah","Portland Metro",7837455373,126207074
"2494","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2495","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2496","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2497","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2498","Malheur-Center","Center","Malheur","Southeast",88327640728,1422765901
"2499","Malheur-Center","Center","Malheur","Southeast",88327640728,1422765901
"2500","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2501","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2502","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2503","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2504","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2505","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2506","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2507","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2508","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2509","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2510","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2511","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2512","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2513","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2514","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2515","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2516","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2517","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2518","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2519","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2520","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2521","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2522","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2523","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2524","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2525","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2526","Malheur-Center","Center","Malheur","Southeast",88327640728,1422765901
"2527","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2528","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2529","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2530","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2531","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2532","Malheur-Center","Center","Malheur","Southeast",88327640728,1422765901
"2533","Malheur-Outer","Outer","Malheur","Southeast",88327640728,1422765901
"2534","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2535","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2536","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2537","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2538","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2539","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2540","Multnomah-Inner","Inner","Multnomah","Portland Metro",7837455373,126207074
"2541","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2542","Multnomah-Inner","Inner","Multnomah","Portland Metro",7837455373,126207074
"2543","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2544","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2545","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2546","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2547","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2548","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2549","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2550","Tillamook-Fringe","Fringe","Tillamook","North Coast",9245287925,1890452492
"2551","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2552","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2553","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2554","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2555","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2556","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2557","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2558","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2559","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2560","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2561","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2562","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2563","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"2564","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
